utt_id,wav,speaker,text
C_013_0100_corridor_shutter_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_corridor_shutter_AOL.wav,C_013,Húzd le a redőnyt a folyosóban
C_013_0001_smallroom_curtain_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_smallroom_curtain_LAO.wav,C_013,Kisszobában húzd szét a függönyt
C_013_0010_room_door_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_room_door_LAO.wav,C_013,Szobába zárd be az ajtót
C_013_0110_NULL_NULL_A,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0110_NULL_NULL_A.wav,C_013,Csöngesd meg a lányomat
C_013_0010_corridor_fan_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_corridor_fan_LAO.wav,C_013,A folyosóban kapcsold be a ventilátort
C_013_0100_corridor_shutter_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_corridor_shutter_LAO.wav,C_013,Folyosóban húzd le a redőnyt
C_013_0010_livingroom_radio_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_livingroom_radio_AOL.wav,C_013,Kapcsold be a rádiót a nagyszobában
C_013_0010_corridor_door_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_corridor_door_LAO.wav,C_013,Folyosóba zárd be az ajtót
C_013_0001_livingroom_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_livingroom_radiator_AOL.wav,C_013,Kapcsold ki a radi a radiátort a nagyszobában
C_013_0001_livingroom_door_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_livingroom_door_LAO.wav,C_013,Nagyszobába nyisd ki az ajtót
C_013_0001_livingroom_radiator_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_livingroom_radiator_LAO.wav,C_013,Nagyszobában kapcsold ki a radiátort
C_013_1000_livingroom_shutter_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_livingroom_shutter_LAO.wav,C_013,Nagyszobában húzd fel a redőnyt
C_013_0001_room_curtain_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_room_curtain_AOL.wav,C_013,Húzd szét a függönyt a szobában
C_013_0001_bathroom_window_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_bathroom_window_OAL.wav,C_013,Az ablakban nyissák ki a fürdőszobába
C_013_0100_livingroom_electricity_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_livingroom_electricity_LAO.wav,C_013,A nagyszobában kapcsold le a villanyt
C_013_1000_livingroom_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_livingroom_radiator_AOL.wav,C_013,Húzd fel a radiátort a nagyszobában
C_013_0100_smallroom_electricity_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_smallroom_electricity_LAO.wav,C_013,A kisszobában kapcsold le a villanyt
C_013_0100_bathroom_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_bathroom_radiator_AOL.wav,C_013,Vedd lejjebb a radiátort a fürdőszobában
C_013_0100_smallroom_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_smallroom_radiator_AOL.wav,C_013,Vedd lejjebb a radiátort a kisszobában
C_013_0001_kitchen_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_kitchen_radiator_AOL.wav,C_013,Kapcsold ki a radiátort a konyhában
C_013_0010_kitchen_fan_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_kitchen_fan_AOL.wav,C_013,Kapcsold be a ventilátort a kony a konyhában
C_013_0001_kitchen_oven_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_kitchen_oven_AOL.wav,C_013,Kapcsold ki a sütőt a konyhában
C_013_0001_smallroom_vacuum_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_smallroom_vacuum_AOL.wav,C_013,Kapcsold ki a porszívót a kisszobában
C_013_0100_smallroom_TV_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0100_smallroom_TV_AOL.wav,C_013,Halkítsd le a tévét a kisszobában
C_013_1000_smallroom_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_smallroom_radiator_AOL.wav,C_013,Húzd fel a radiátort a kisszobában
C_013_1000_kitchen_radiator_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_kitchen_radiator_AOL.wav,C_013,Húzd fel a radiátort a konyhában
C_013_0001_livingroom_radio_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_livingroom_radio_AOL.wav,C_013,Kapcsold ki a rádiót a nagyszobában
C_013_0010_kitchen_curtain_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_kitchen_curtain_AOL.wav,C_013,Húzd be a függönyt a konyhában
C_013_1000_smallroom_TV_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_smallroom_TV_AOL.wav,C_013,Hangosítsd fel a tévét a kisszobában
C_013_0010_kitchen_dishwaser_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_kitchen_dishwaser_LAO.wav,C_013,Konyhában kapcsold be a mosogatógépet
C_013_0001_livingroom_radio_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_livingroom_radio_LAO.wav,C_013,Nagyszobában kapcsold ki a rádiót
C_013_1000_corridor_shutter_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_corridor_shutter_LAO.wav,C_013,Folyosóban húzd fel a redőnyt
C_013_1111_corridor_TV_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1111_corridor_TV_LAO.wav,C_013,A folyosóban váltsd csatornát a tévén
C_013_0001_corridor_vacuum_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_corridor_vacuum_LAO.wav,C_013,Folyosóban kapcsold ki a porszívót
C_013_0010_corridor_door_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0010_corridor_door_AOL.wav,C_013,Zárd be az ajtót a folyosóba
C_013_1000_room_shutter_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_1000_room_shutter_LAO.wav,C_013,Szobában húzd fel a redőnyt
C_013_0001_smallroom_curtain_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_smallroom_curtain_AOL.wav,C_013,Húzd szét a függönyt a kisszobában
C_013_0001_kitchen_washingmachine_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_013_0001_kitchen_washingmachine_AOL.wav,C_013,Kapcsold be a mosógépet harminc fokon a nagy a konyhában
C_014_0010_window_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_kitchen_AOL.wav,C_014,Zárd be az ablakot a konyhába
C_014_0010_fan_corridor_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_corridor_OAL.wav,C_014,Ventilátorokat kapcsold be a folyosón
C_014_0100_electricity_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_electricity_room_AOL.wav,C_014,Kapcsold le a villanyt a szobába
C_014_0010_fan_smallroom_AOLX,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_smallroom_AOLX.wav,C_014,Bekapcsolhatod a ventilátorokat a kisszobába is
C_014_0010_computer_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_computer_smallroom_AOL.wav,C_014,Kapcsold be a számítógépet a kisszobába
C_014_0010_heating_kitchen_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_kitchen_LOA.wav,C_014,Konyha hőmérsékletét kapcsold be
C_014_0001_heating_smallroom_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_heating_smallroom_LOA.wav,C_014,Kisszoba hőmérsékletét kapcsold ki
C_014_0010_fan_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_room_AOL.wav,C_014,Kapcsold be a ventilátorokat a szobába
C_014_0010_radio_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_radio_room_AOL.wav,C_014,Kapcsold be a rádiót a szobába
C_014_0010_heating_bathroom_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_bathroom_LOA.wav,C_014,Fürdőszoba hőmérsékletét kapcsold be
C_014_0001_computer_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_computer_smallroom_LAO.wav,C_014,Kisszobába kapcsold ki a számítógépet
C_014_0010_oven_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_oven_kitchen_LAO.wav,C_014,Konyhába kapcsold be a sütőt
C_014_0010_dishwasher_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_dishwasher_kitchen_AOL.wav,C_014,Kapcsold be a mosogatógépet a konyhába
C_014_1000_heating_room_ALO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_heating_room_ALO.wav,C_014,Kapcsold fel a szobába a hőmérsékletet
C_014_0010_dishwasher_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_dishwasher_kitchen_LAO.wav,C_014,A konyhába kapcsold be a mosogatógépet
C_014_0010_vacuum_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_vacuum_room_LAO.wav,C_014,Szobába kapcsold be a porszívót
C_014_0010_vacuum_corridor_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_vacuum_corridor_AOL.wav,C_014,Kapcsold be a porszívót a folyosón
C_014_0100_heating_corridor_ALO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_corridor_ALO.wav,C_014,Kapcsold le a folyosó hőmérsékletét
C_014_1111_NULL_smallroom_LXA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1111_NULL_smallroom_LXA.wav,C_014,A kisszobába csinálj csatorna váltást
C_014_1000_TV_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_TV_livingroom_LAO.wav,C_014,Nagyszobába hangosítsd fel a tévét
C_014_1111_radio_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1111_radio_smallroom_AOL.wav,C_014,Válts csatornát a rádión a kisszobába
C_014_0001_vacuum_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_room_LAO.wav,C_014,Szobába kapcsold ki a porszívót
C_014_0010_vacuum_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_vacuum_kitchen_LAO.wav,C_014,Konyhába kapcsold be a porszívót
C_014_0100_heating_kitchen_ALO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_kitchen_ALO.wav,C_014,Kapcsold le a konyha hőmérsékletét
C_014_0010_door_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_door_room_AOL.wav,C_014,Zárd be az ajtót a szobába
C_014_1000_electricity_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_livingroom_AOL.wav,C_014,Kapcsold fel a villanyt a nagyszobába
C_014_1111_TV_room_ALO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1111_TV_room_ALO.wav,C_014,Válts csatornát a kisszo a szobába a tévékészüléken
C_014_1000_shutter_room_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_shutter_room_OAL.wav,C_014,A redőnyt húzd fel a szobába
C_014_0010_heating_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_room_AOL.wav,C_014,Kapcsold be a hőmérsékletet a szobába
C_014_0001_radio_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_radio_smallroom_LAO.wav,C_014,Kisszobába kapcsold ki a rádiót
C_014_0010_radiator_smallroom_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_radiator_smallroom_OAL.wav,C_014,A radiátor kapcsold be a kisszobába
C_014_1000_electricity_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_smallroom_AOL.wav,C_014,Kapcsold fel a villanyt a kisszobába
C_014_0001_vacuum_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_livingroom_LAO.wav,C_014,Nagyszobába kapcsold ki a porszívót
C_014_0100_heating_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_livingroom_AOL.wav,C_014,Kapcsold le a hőmérsékletet a nagyszobába
C_014_0001_window_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_window_kitchen_LAO.wav,C_014,Konyhába nyisd ki az ablakot
C_014_0010_oven_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_oven_kitchen_AOL.wav,C_014,Kapcsold be a sütőt a konyhában
C_014_0010_window_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_smallroom_AOL.wav,C_014,Zárd be az ablakot a kisszobába
C_014_0010_fan_kitchen_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_kitchen_OAL.wav,C_014,Ventilátorokat kapcsold be a konyhába
C_014_0010_window_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_livingroom_AOL.wav,C_014,Zárd be az ablakot a nagyszobába
C_014_0010_window_corridor_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_corridor_AOL.wav,C_014,Zárd be az ablakot a folyosón
C_014_0001_window_corridor_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_window_corridor_LAO.wav,C_014,Folyosón nyisd ki az ablakot
C_014_0001_fan_room_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_fan_room_OAL.wav,C_014,A ventilátorokat kapcsold ki a szobába
C_014_1000_electricity_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_kitchen_LAO.wav,C_014,Konyhába kapcsold fela villanyt
C_014_0010_toaster_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_toaster_kitchen_AOL.wav,C_014,Bekapcsoljuk a pirítógépet a konyhába
C_014_1000_shutter_livingroom_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_shutter_livingroom_OAL.wav,C_014,A redőnyt húzd fel a nagyszobába
C_014_1000_TV_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_TV_room_LAO.wav,C_014,Szobába hangosítsd fel a tévét
C_014_0100_electricity_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_electricity_room_LAO.wav,C_014,Szobába kapcsold le a villanyt
C_014_0010_window_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_smallroom_LAO.wav,C_014,Kisszobába zárd be az ablakot
C_014_0001_heating_room_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_heating_room_LOA.wav,C_014,Szoba hőmérsékletét kapcsold ki
C_014_0010_radio_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_radio_livingroom_AOL.wav,C_014,Kapcsold be a rádiót a nagyszobába
C_014_0010_fan_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_smallroom_LAO.wav,C_014,A kisszobába kapcsold be a ventilátorokat
C_014_1111_radio_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1111_radio_livingroom_AOL.wav,C_014,Válts csatornát a rádión a nagyszobába
C_014_0001_door_bathroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_door_bathroom_AOL.wav,C_014,Nyisd ki az ajtót a fürdőszobába
C_014_0100_heating_kitchen_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_kitchen_LOA.wav,C_014,Konyha hőmérsékletét kapcsold le
C_014_0001_vacuum_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_room_AOL.wav,C_014,Kapcsold ki a porszívót a szobába
C_014_0100_heating_corridor_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_corridor_LOA.wav,C_014,Folyosó hőmérsékletét kapcsold
C_014_0010_radio_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_radio_livingroom_LAO.wav,C_014,Nagyszobába kapcsold be a rádiót
C_014_0001_radio_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_radio_livingroom_LAO.wav,C_014,A nagyszobába kapcsold ki a rádiót
C_014_0100_TV_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_TV_smallroom_AOL.wav,C_014,Hangosítsd le a tévét a kisszobába
C_014_1000_electricity_bathroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_bathroom_LAO.wav,C_014,Fürdőszobába kapcsold fel a villanyt
C_014_0001_toaster_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_toaster_kitchen_LAO.wav,C_014,A konyhába kapcsold ki a kenyérpirítót
C_014_0010_door_smallroom_ALO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_door_smallroom_ALO.wav,C_014,Zárd be a kisszobába az ajtót
C_014_0001_phone_NULL_AOX,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_phone_NULL_AOX.wav,C_014,Hívd fel a fiam telefonon minél gyorsabban
C_014_0010_washingmachine_kitchen_LAOX,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_washingmachine_kitchen_LAOX.wav,C_014,A konyhába kapcsold be a mosógépet hatvan fokos hőmérséklet esetén
C_014_0001_fan_bathroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_fan_bathroom_LAO.wav,C_014,Fürdőszobába kapcsold ki a ventilátorokat
C_014_0010_heating_smallroom_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_smallroom_LOA.wav,C_014,Kisszoba hőmérsékletét kapcsold be
C_014_0010_door_bathroom_ALO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_door_bathroom_ALO.wav,C_014,Zárd be a fürdőszobába az ajtót
C_014_0010_courtain_bathroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_courtain_bathroom_LAO.wav,C_014,A fürdőszobába húzd be a függönyt
C_014_0100_electricity_corridor_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_electricity_corridor_AOL.wav,C_014,Kapcsold le a villanyt a folyosón
C_014_0001_fan_kitchen_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_fan_kitchen_OAL.wav,C_014,A ventilátorokat kapcsold ki a konyhába
C_014_0010_heating_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_kitchen_AOL.wav,C_014,Kapcsold be a szoba hőmérsékletét a konyhába
C_014_0010_heating_bathroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_bathroom_AOL.wav,C_014,Kapcsold be a szoba hőmérsékletét a fürdőszobába
C_014_0100_heating_livingroom_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_livingroom_LOA.wav,C_014,Nagyszoba hőmérsékletet kapcsold le
C_014_0100_heating_room_LOA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_heating_room_LOA.wav,C_014,Szoba hőmérsékletét kapcsold le
C_014_0001_door_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_door_livingroom_LAO.wav,C_014,Nagyszobába nyisd ki az ajtót
C_014_0100_TV_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_TV_livingroom_AOL.wav,C_014,Hangosítsd le a tévét a nagyszobába
C_014_0001_vacuum_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_livingroom_AOL.wav,C_014,Kapcsold ki a porszívót a nagyszobába
C_014_0100_TV_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_TV_room_AOL.wav,C_014,Hangosítsd le a tévét a szobába
C_014_0010_fan_bathroom_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_bathroom_OAL.wav,C_014,Ventilátorokat kapcsold be a fürdőszobába
C_014_0001_fan_bathroom_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_fan_bathroom_OAL.wav,C_014,A ventilátorokat kapcsold ki a fürdőszobába
C_014_0010_window_bathroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_bathroom_AOL.wav,C_014,Zárd be az abllakot a fürdőszobába
C_014_0001_courtain_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_courtain_kitchen_AOL.wav,C_014,Húzd szét a függönyt a konyhába
C_014_0010_fan_bathroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_fan_bathroom_LAO.wav,C_014,A fürdőszobába kapcsold be a ventilátorokat
C_014_0010_phone_NULL_AOX,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_phone_NULL_AOX.wav,C_014,Hívd fel a lányom telefonon minél gyorsabban
C_014_0001_window_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_window_livingroom_LAO.wav,C_014,Nagyszobába nyisd ki az ablakot
C_014_0100_electricity_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_electricity_smallroom_LAO.wav,C_014,Kisszobába kapcsold le a villanyt
C_014_1000_TV_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_TV_livingroom_AOL.wav,C_014,Hangosítsd fel a tévét a nagyszobába
C_014_0100_electricity_livingroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_electricity_livingroom_AOL.wav,C_014,Kapcsold le a villanyt a nagyszobába
C_014_0001_vacuum_bathroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_bathroom_AOL.wav,C_014,Kapcsold ki a porszívót a fürdőszobába
C_014_1000_electricity_bathroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_bathroom_AOL.wav,C_014,Kapcsold fel a villanyt a fürdőszobába
C_014_0001_vacuum_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_smallroom_LAO.wav,C_014,Kisszobába kapcsold ki a porszívót
C_014_0010_window_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_window_room_AOL.wav,C_014,Zárd be az abalakot a szobába
C_014_0001_computer_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_computer_room_LAO.wav,C_014,Szobába kapcsold ki a számítógépet
C_014_0010_computer_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_computer_livingroom_LAO.wav,C_014,Nagyszobába kapcsold be a számítógépet
C_014_0010_radio_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_radio_smallroom_AOL.wav,C_014,Kapcsold be a rádiót a kisszobába
C_014_0010_computer_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_computer_smallroom_LAO.wav,C_014,Kisszobába kapcsold be a számítógépet
C_014_1000_electricity_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_room_LAO.wav,C_014,Szobába kapcsold fel a villanyt
C_014_0001_vacuum_corridor_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_corridor_LAO.wav,C_014,Folyosón kapcsold ki a porszívót
C_014_0001_computer_smallroom_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_computer_smallroom_AOL.wav,C_014,Kapcsold ki a számítógépet a kisszobába
C_014_0001_window_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_window_room_LAO.wav,C_014,Szobába nyisd ki az ablakot
C_014_0100_TV_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_TV_room_LAO.wav,C_014,Szobába halkítsd le a tévét
C_014_0010_heating_corridor_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_heating_corridor_AOL.wav,C_014,Kapcsold be a szoba hőmérsékletét folyosón
C_014_0010_computer_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_computer_room_LAO.wav,C_014,A szobába kapcsold be a számítógépet
C_014_0001_fan_livingroom_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_fan_livingroom_OAL.wav,C_014,A ventilátorokat kapcsold ki a nagyszobába
C_014_1111_NULL_livingroom_LXA,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1111_NULL_livingroom_LXA.wav,C_014,A nagyszobába csinálj csatorna váltást
C_014_0100_electricity_kitchen_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0100_electricity_kitchen_AOL.wav,C_014,Kapcsold le a villanyt a konyhába
C_014_0010_door_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_door_kitchen_LAO.wav,C_014,Konyhába zárd be az ajtót
C_014_0001_computer_room_AOL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_computer_room_AOL.wav,C_014,Kapcsold ki a számítógépet a szobába
C_014_1000_electricity_livingroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_livingroom_LAO.wav,C_014,Nagyszobába kapcsold fel a villanyt
C_014_0001_vacuum_kitchen_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_vacuum_kitchen_LAO.wav,C_014,Konyhába kapcsold ki a porszívót
C_014_0010_radiator_livingroom_OAL,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_radiator_livingroom_OAL.wav,C_014,A radiátort kapcsold be a nagyszobába
C_014_1000_electricity_corridor_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1000_electricity_corridor_LAO.wav,C_014,A folyosón kapcsold fel a villanyt
C_014_0001_radio_room_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0001_radio_room_LAO.wav,C_014,Szobába kapcsold ki a rádiót
C_014_0010_vacuum_smallroom_LAO,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_0010_vacuum_smallroom_LAO.wav,C_014,Kisszobába kapcsold be a porszívót
C_014_1111_radio_room_LAOX,/home/arcdeus/Documents/NewThesis/wavs_16khz/C_014_1111_radio_room_LAOX.wav,C_014,A szobába csatorna váltás a rádión csinál
